package1,package2,strength,count
System,iptest,0.42738589211618255,103
checker,sys,0.44396551724137934,103
logging,umake,0.4881516587677725,103
logging,smqtk,0.4087301587301587,103
iutil,string,0.34915254237288135,103
Configure,TaskGen,0.34105960264900664,103
bjoern,signal,0.4345991561181435,103
PythonQt,drc,0.5124378109452736,103
__future__,openfisca_core,0.33225806451612905,103
Ruby,optparse,0.3377049180327869,103
kitchen,os,0.3300970873786408,102
rocket,socketio,0.3617021276595745,102
fapws,socketio,0.3923076923076923,102
os,python_qt_binding,0.4163265306122449,102
Config,Version,0.4657534246575342,102
meinheld,socketio,0.3763837638376384,102
dream,random,0.34459459459459457,102
convert,os,0.3411371237458194,102
gmusicapi,os,0.36428571428571427,102
kimchi,os,0.45739910313901344,102
astrometry,fitsio,0.34,102
copy,dream,0.34459459459459457,102
geventwebsocket,json,0.36298932384341637,102
kerberos,re,0.41295546558704455,102
course_wiki,openedx,0.45535714285714285,102
alsaaudio,time,0.4340425531914894,102
os,sendgrid,0.4473684210526316,102
mediacore,pylons,0.40476190476190477,102
Tkinter,_tkinter,0.40476190476190477,102
bjoern,socketio,0.43037974683544306,102
gclient_utils,tempfile,0.4788732394366197,102
basket,lib,0.4788732394366197,102
pychron,uncertainties,0.3388704318936877,102
datetime,remo,0.4975609756097561,102
errno,shadowsocks,0.34459459459459457,102
logging,ovirt,0.40239043824701193,101
gi,meld,0.4190871369294606,101
compiled_file_system,os,0.3686131386861314,101
resources,xbmcswift2,0.3435374149659864,101
time,which,0.4488888888888889,101
apps,vendor,0.3400673400673401,101
sensor_msgs,visualization_msgs,0.3594306049822064,101
nose,terrain,0.44298245614035087,101
base58,random,0.3300653594771242,101
moviepy,os,0.33554817275747506,101
std_msgs,std_srvs,0.40725806451612906,101
datetime,simple_history,0.3607142857142857,101
json,poster,0.396078431372549,101
hooks,sys,0.3344370860927152,101
Main,sys,0.49029126213592233,101
math,pymunk,0.37969924812030076,101
cache_nuggets,datetime,0.42616033755274263,101
Part,pivy,0.3344370860927152,101
director,numpy,0.39920948616600793,101
os,pp,0.33666666666666667,101
string,sub_process,0.35563380281690143,101
Build,os,0.4926829268292683,101
_socket,errno,0.36727272727272725,101
gdalconst,ogr,0.3300653594771242,101
cloudify_rest_client,os,0.39299610894941633,101
Pyro,time,0.36462093862815886,101
logging,release,0.4089068825910931,101
mocks,os,0.4334763948497854,101
random,sub_process,0.35563380281690143,101
commerce,shoppingcart,0.4675925925925926,101
Skype4Py,sys,0.40725806451612906,101
os,pynag,0.463302752293578,101
htmllib,os,0.43859649122807015,100
candidates,popolo,0.3831417624521073,100
fitsio,matplotlib,0.3333333333333333,100
omeroweb,traceback,0.37453183520599254,100
pUtil,re,0.4149377593360996,100
pprint,which,0.4444444444444444,100
gribapi,numpy,0.4807692307692308,100
ava,django,0.35587188612099646,100
logging,testing_support,0.411522633744856,100
CommonDataClass,os,0.4366812227074236,100
os,readers,0.45871559633027525,100
files,zadmin,0.47619047619047616,100
mitmproxy,os,0.4291845493562232,100
extras,os,0.4878048780487805,100
optparse,scm,0.45248868778280543,100
StringIO,simpletal,0.4149377593360996,100
s3rest,s3validators,0.4484304932735426,100
omeroweb,os,0.37453183520599254,100
cdms2,sys,0.46296296296296297,100
os,roam,0.4900990099009901,99
supervisor,time,0.39285714285714285,99
fsbc,fsgs,0.45622119815668205,99
datetime,toughradius,0.4090909090909091,99
astakos,logging,0.4177215189873418,99
sys,telebot,0.40408163265306124,99
logging,openassessment,0.36666666666666664,99
fsgs,os,0.4057377049180328,99
c2cgeoportal,logging,0.34494773519163763,99
addon,sys,0.40408163265306124,99
lux,pulsar,0.4782608695652174,99
nturl2path,threading,0.38976377952755903,99
_subprocess,types,0.4248927038626609,99
UserString,collections,0.336734693877551,99
pbkdf2,sys,0.3707865168539326,99
json,session_csrf,0.35611510791366907,99
mapit,re,0.43805309734513276,99
datetime,timezones,0.375,99
_core,new,0.38823529411764707,99
fast_rcnn,matplotlib,0.41422594142259417,99
copy,sandesh_common,0.3548387096774194,99
lsst,os,0.43612334801762115,99
pavelib,pygments,0.48756218905472637,98
DistUtilsExtra,distutils,0.3983739837398374,98
invoke,spec,0.3967611336032389,98
lcm,os,0.3858267716535433,98
lib,name_parser,0.4666666666666667,98
pyftpdlib,time,0.4049586776859504,98
subprocess,which,0.43555555555555553,98
logging,spark,0.4688995215311005,98
datetime,django_lets_go,0.3712121212121212,98
liboozie,re,0.38735177865612647,98
mx,pclases,0.37404580152671757,98
extensions_paths,unittest,0.41350210970464135,98
django_auth_ldap,logging,0.4066390041493776,98
gclient_utils,json,0.460093896713615,98
os,syntax,0.36981132075471695,98
about,sys,0.41702127659574467,98
archive,sys,0.36704119850187267,98
oauth2,oauth_provider,0.4336283185840708,98
__future__,rbtools,0.4066390041493776,98
Debug,util,0.3783783783783784,98
cache_nuggets,tower,0.41350210970464135,98
ipywidgets,numpy,0.4375,98
gmpy,gmpy2,0.37547892720306514,98
htmllib,sys,0.4298245614035088,98
json,test_file_system,0.46445497630331756,98
os,svntest,0.4375,98
os,transforms,0.4117647058823529,98
oslo_messaging,osprofiler,0.36981132075471695,98
SCons,TestCmd,0.3983739837398374,98
qgis,roam,0.48514851485148514,98
git_command,trace,0.3828125,98
datetime,slumber,0.34146341463414637,98
interpreter,sys,0.37404580152671757,98
dotenv,sys,0.3967611336032389,98
time,xbee,0.4330357142857143,97
base64,onelogin,0.42920353982300885,97
networkx,pgmpy,0.34767025089605735,97
hyperv,oslo_config,0.36059479553903345,97
netlib,tutils,0.46634615384615385,97
mock,openassessment,0.3592592592592593,97
__future__,scalarizr,0.3943089430894309,97
pykolab,sys,0.40756302521008403,97
os,seecr,0.34275618374558303,97
amo,cache_nuggets,0.4092827004219409,97
checker,logging,0.41810344827586204,97
ruffus,shutil,0.3553113553113553,97
app,flask_restful_swagger,0.41630901287553645,97
numpy,pyfr,0.45539906103286387,97
poster,sys,0.3803921568627451,97
Biskit,numpy,0.42731277533039647,97
dogstats_wrapper,lang_pref,0.34035087719298246,97
lang_pref,requests,0.34035087719298246,97
mojo,robofab,0.38492063492063494,97
ccx_keys,logging,0.4349775784753363,97
aexpect,utils_misc,0.36466165413533835,97
six,txaio,0.4110169491525424,97
download,sys,0.3991769547325103,97
datetime,pyelasticsearch,0.3895582329317269,97
mesos,sys,0.4199134199134199,97
pygccxml,sys,0.39271255060728744,97
ddapp,drc,0.48258706467661694,97
debian,re,0.34519572953736655,97
toughlib,toughradius,0.4507042253521127,96
elftools,os,0.4067796610169492,96
aodh,six,0.3764705882352941,96
Debug,logging,0.37065637065637064,96
json,svtplay_dl,0.463768115942029,96
Cheetah,simpletal,0.3983402489626556,96
os,sae,0.47761194029850745,96
ycm,ycmd,0.4067796610169492,96
shutil,workspace_tools,0.367816091954023,96
sickbeard,test_lib,0.463768115942029,96
librosa,scipy,0.3855421686746988,96
os,snappy,0.41025641025641024,96
director,os,0.3794466403162055,96
qpid,time,0.3779527559055118,96
glob,ruffus,0.3516483516483517,96
scipy,triangle,0.3416370106761566,96
hawkey,logging,0.43243243243243246,96
mako,simpletal,0.3983402489626556,96
sys,test_helper,0.3356643356643357,96
google,google3,0.42290748898678415,96
django,spark,0.45933014354066987,96
django,post,0.41201716738197425,96
django,repository,0.384,96
GafferImage,GafferTest,0.34657039711191334,96
defines,os,0.4528301886792453,96
benchmarks,measurements,0.38095238095238093,96
django,docs,0.3344947735191638,96
locust,random,0.3356643356643357,96
locust,os,0.3356643356643357,96
gclient_utils,time,0.4507042253521127,96
gwpy,numpy,0.3983402489626556,96
deepy,theano,0.46798029556650245,95
galsim,sys,0.46116504854368934,95
baruwa,sqlalchemy,0.4439252336448598,95
c2cgeoportal,unittest,0.3310104529616725,95
Plugin,sys,0.4166666666666667,95
external,os,0.38461538461538464,95
cloudmesh_base,pprint,0.35315985130111527,95
hyperv,oslo_log,0.35315985130111527,95
base64,nturl2path,0.37401574803149606,95
commonware,session_csrf,0.34172661870503596,95
sub_process,xmlrpclib,0.3345070422535211,95
pyvision,unittest,0.3392857142857143,95
logging,simpletal,0.3941908713692946,95
mobility,tower,0.472636815920398,95
config,which,0.4222222222222222,95
bravado_core,pytest,0.45893719806763283,95
pygame,sprites,0.41125541125541126,95
lang_pref,social,0.3333333333333333,95
cloudify_cli,os,0.4634146341463415,95
pytest,pytest_bdd,0.4008438818565401,95
requests,xmodule_modifiers,0.4260089686098655,95
ImageFilter,os,0.4523809523809524,95
Actions,Constants,0.46798029556650245,95
json,object_store_creator,0.38306451612903225,95
clawpack,os,0.4298642533936652,95
time,zstacklib,0.38,95
requests,slumber,0.3310104529616725,95
pipes,systemd,0.38,95
track,xmodule_modifiers,0.4260089686098655,95
mesos,threading,0.4069264069264069,94
booki,datetime,0.3443223443223443,94
scanner,sys,0.4069264069264069,94
fapws,sys,0.36153846153846153,94
decimal,l10n,0.43119266055045874,94
converter,os,0.4069264069264069,94
pdb,pylayers,0.4519230769230769,94
cached_property,os,0.3643410852713178,94
asyncio,hangups,0.43119266055045874,94
burnman,numpy,0.3533834586466165,94
flask,structlog,0.3657587548638132,94
matplotlib,pywt,0.3686274509803922,94
json,pycalico,0.3836734693877551,94
simpletal,traceback,0.3900414937759336,94
kmip,testtools,0.376,94
functools,presence_analyzer,0.42342342342342343,94
Menu,time,0.36293436293436293,94
nturl2path,warnings,0.3700787401574803,94
cairocffi,os,0.3790322580645161,94
bodhi,pyramid,0.44339622641509435,94
datetime,subtitles,0.3671875,94
telebot,time,0.3836734693877551,94
os,pvsimple,0.41228070175438597,94
Plugin,time,0.41228070175438597,94
astakos,snf_django,0.39662447257383965,94
simpletal,tempfile,0.3900414937759336,94
commerce,embargo,0.4351851851851852,94
epydoc,re,0.3574144486692015,94
__future__,popolo,0.36015325670498083,94
logging,sandesh_common,0.33691756272401435,94
astrodata,os,0.3745019920318725,94
os,testutil,0.41409691629955947,94
Blender,os,0.34057971014492755,94
rocket,sys,0.3333333333333333,94
baxter_interface,std_msgs,0.3765182186234818,93
jazzparser,optparse,0.42857142857142855,93
__future__,rpcore,0.3590733590733591,93
pynag,sys,0.42660550458715596,93
humanize,logging,0.33695652173913043,93
brewer2mpl,scipy,0.3924050632911392,93
karesansui,re,0.3765182186234818,93
CGIHTTPServer,SimpleHTTPServer,0.37349397590361444,93
lms,tempdir,0.4246575342465753,93
manage,os,0.3309608540925267,93
TestCmd,re,0.3780487804878049,93
__future__,pyudev,0.34962406015037595,93
base64,simpletal,0.38589211618257263,93
plainbox,unittest,0.43457943925233644,93
django,shortuuid,0.44075829383886256,93
sys,testsuite,0.3795918367346939,93
__future__,phonenumber_field,0.38114754098360654,93
evdev,time,0.34065934065934067,93
simpletal,urllib,0.38589211618257263,93
meinheld,sys,0.34317343173431736,93
digital_swig,math,0.45365853658536587,93
mfr,os,0.458128078817734,93
CommonFunctions,urllib,0.458128078817734,93
evdev,os,0.34065934065934067,93
odemis,unittest,0.3875,93
PyTango,os,0.34444444444444444,93
res_config,wizard,0.3590733590733591,93
sct_utils,time,0.44075829383886256,93
file_system,test_file_system,0.44075829383886256,93
oauth_provider,time,0.41150442477876104,93
fasta,sys,0.4386792452830189,93
argcomplete,logging,0.3381818181818182,93
collections,pgmpy,0.3333333333333333,93
gtk,umit,0.34065934065934067,93
os,states,0.41150442477876104,93
logging,slackclient,0.3780487804878049,93
actionlib_msgs,roslib,0.3948497854077253,92
release,tools,0.3724696356275304,92
cfclient,time,0.3665338645418327,92
cloudmesh,pprint,0.39148936170212767,92
jinja2,simpletal,0.3817427385892116,92
Ice,omero_ext,0.42592592592592593,92
mwparserfromhell,pywikibot,0.33454545454545453,92
codeintel2,pprint,0.423963133640553,92
tg,tw2,0.3511450381679389,92
ipywidgets,traitlets,0.4107142857142857,92
invenio_records,invenio_search,0.40350877192982454,92
GlobalActions,os,0.35797665369649806,92
sys,transformations,0.45320197044334976,92
pyexiv2,sys,0.37398373983739835,92
help,os,0.416289592760181,92
itertools,simpletal,0.3817427385892116,92
scm,tempfile,0.416289592760181,92
irclib,sys,0.4,92
__future__,pint,0.3724696356275304,92
channels,django,0.3471698113207547,92
copy,openassessment,0.34074074074074073,92
slackclient,sys,0.37398373983739835,92
Build,Logs,0.44878048780487806,92
json,tempdir,0.4200913242009132,92
numpy,transforms,0.3865546218487395,92
autonomie,sqlalchemy,0.44660194174757284,92
OpenGL,pymclevel,0.33948339483394835,92
oslo_log,pypowervm,0.4017467248908297,92
os,wxPython,0.33454545454545453,92
django,openflow,0.3446969696969697,91
simpletal,wsgiref,0.3775933609958506,91
_io,io,0.3446969696969697,91
poster,time,0.3568627450980392,91
cookiecutter,pytest,0.3888888888888889,91
hal,linuxcnc,0.4026548672566372,91
evdev,sys,0.3333333333333333,91
CGAT,ruffus,0.3333333333333333,91
json,mobility,0.4527363184079602,91
argparse,pyVim,0.35968379446640314,91
gevent,simpletal,0.3775933609958506,91
inspect,simpletal,0.3775933609958506,91
barman,mock,0.42924528301886794,91
cherrypy,simpletal,0.3775933609958506,91
mosq_test,os,0.37448559670781895,91
json,onelogin,0.4026548672566372,91
base64,mnemonic,0.4008810572687225,91
ssh,sys,0.4527363184079602,91
limix,numpy,0.4155251141552511,91
DistUtilsExtra,glob,0.3699186991869919,91
nylas,sqlalchemy,0.40625,91
MatrixOperations,matplotlib,0.3872340425531915,91
_socket,sys,0.33090909090909093,91
pickle,simpletal,0.3775933609958506,91
javabridge,logging,0.37448559670781895,91
report,res_config,0.35135135135135137,91
UserDict,simpletal,0.3775933609958506,91
GafferTest,GafferUITest,0.3684210526315789,91
sys,wrapper,0.40444444444444444,91
logging,nox,0.3383458646616541,90
object_store_creator,os,0.3629032258064516,90
ipython_genutils,sys,0.4017857142857143,90
clogger,glob,0.43478260869565216,90
PythonQt,director,0.3557312252964427,90
rocket,simpletal,0.37344398340248963,90
paste,simpletal,0.37344398340248963,90
extensions_paths,third_party,0.379746835443038,90
nose,treeano,0.34220532319391633,90
file_system,object_store_creator,0.3629032258064516,90
google,simpletal,0.37344398340248963,90
Cookie,simpletal,0.37344398340248963,90
simpletal,tornado,0.37344398340248963,90
eventlet,simpletal,0.37344398340248963,90
Caches,Ruby,0.3543307086614173,90
gi,king_phisher,0.371900826446281,90
gunicorn,simpletal,0.37344398340248963,90
linuxcnc,time,0.39823008849557523,90
logging,lymph,0.3345724907063197,90
epydoc,os,0.34220532319391633,90
armor,os,0.4326923076923077,90
os,simplekml,0.42452830188679247,90
meinheld,simpletal,0.37344398340248963,90
simpletal,twisted,0.37344398340248963,90
_multiprocessing,tempfile,0.3474903474903475,90
fapws,simpletal,0.37344398340248963,90
flup,simpletal,0.37344398340248963,90
diesel,simpletal,0.37344398340248963,90
pymclevel,sys,0.33210332103321033,90
problems,sys,0.3991031390134529,89
bjoern,simpletal,0.3755274261603376,89
aleph,logging,0.42788461538461536,89
strings,sys,0.3723849372384937,89
statvfs,sys,0.4405940594059406,89
simpletal,urlparse,0.36929460580912865,89
archive,django,0.3333333333333333,89
numpy,odemis,0.37083333333333335,89
httplib,simpletal,0.36929460580912865,89
servicemanager,time,0.3723849372384937,89
mingus,sys,0.3739495798319328,89
galpy,scipy,0.43842364532019706,89
gclient_utils,urlparse,0.41784037558685444,89
flex,tests,0.3920704845814978,89
PyQt4,mixins,0.3308550185873606,89
extract,os,0.3588709677419355,89
simpletal,thread,0.36929460580912865,89
cache_nuggets,lib,0.3755274261603376,89
__future__,name_parser,0.4238095238095238,89
xmantissa,zope,0.34375,88
pysmt,six,0.33587786259541985,88
topydo,unittest,0.40930232558139534,88
requests_toolbelt,sys,0.34782608695652173,88
pylith,pyre,0.3776824034334764,88
elections,popolo,0.3424124513618677,88
nevow,xmantissa,0.34375,88
json,redis_cache,0.3776824034334764,88
crossbar,os,0.3424124513618677,88
os,xarray,0.350597609561753,88
definitions,os,0.3963963963963964,88
gtk,linuxcnc,0.3893805309734513,88
mock,pypowervm,0.38427947598253276,88
ooni,os,0.36666666666666664,88
aodh,oslo_config,0.34509803921568627,88
ftplib,nturl2path,0.3464566929133858,88
google3,sys,0.3876651982378855,88
git_command,project,0.34375,88
king_phisher,logging,0.36363636363636365,88
jsmin,re,0.34782608695652173,88
fontforge,os,0.42105263157894735,88
locale,systemd,0.352,88
select,systemd,0.352,88
fapws,subprocess,0.3384615384615385,88
json,websockets,0.42105263157894735,88
generate,sys,0.3424124513618677,88
glances,sys,0.3384615384615385,88
requests_toolbelt,time,0.34782608695652173,88
gwpy,os,0.3651452282157676,88
sys,webserver,0.38495575221238937,87
os,wrapper,0.38666666666666666,87
Framework,datetime,0.4027777777777778,87
omero_ext,time,0.4027777777777778,87
level,pygame,0.3686440677966102,87
sys,tool,0.3411764705882353,87
TestCmd,unittest,0.35365853658536583,87
re,s3widgets,0.3702127659574468,87
django,swampdragon,0.3815789473684211,87
bridgedb,time,0.359504132231405,87
fsbc,os,0.4009216589861751,87
GeoIP,logging,0.35080645161290325,87
neuron,numpy,0.424390243902439,87
mapit,optparse,0.38495575221238937,87
Build,Configure,0.424390243902439,87
fedora,os,0.35655737704918034,87
impala,re,0.36099585062240663,87
